,score,year,logger,time_stamp
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-7-14/20140408_193200.wav,22.473158987433983,2014,7a,159.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-7-14/20140408_203200.wav,14.722789514790579,2014,7a,171.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-7-14/20140408_213200.wav,18.454496227000064,2014,7a,299.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-7-14/20140408_223200.wav,20.809634016339896,2014,7a,187.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-7-14/20140408_233200.wav,26.0676928880354,2014,7a,69.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-7-14/20140409_003200.wav,27.09122521953318,2014,7a,38.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-7-14/20140409_193200.wav,57.79024033127746,2014,7a,10.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-7-14/20140409_203200.wav,25.041876329356892,2014,7a,137.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-7-14/20140409_213200.wav,27.67251995574857,2014,7a,264.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-7-14/20140409_223200.wav,21.429051801936044,2014,7a,171.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-7-14/20140409_233200.wav,22.731772256679807,2014,7a,224.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-7-14/20140410_003200.wav,28.287526117414455,2014,7a,50.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-7-14/20140410_193300.wav,22.88173239261358,2014,7a,289.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-7-14/20140410_203300.wav,21.62671175870837,2014,7a,148.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-7-14/20140410_213300.wav,35.75181755910946,2014,7a,154.0
