,score,year,logger,time_stamp
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/9a/4-7-14/20140409_003200.wav,68.12328905481445,2014,9a,195.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/10a/5-15-14/20140518_005800.wav,68.09775075046277,2014,10a,68.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/10a/4-21-14/20140423_234200.wav,68.0949053894587,2014,10a,291.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/8a/5-8-14/20140509_195300.wav,68.09483728482469,2014,8a,181.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/10a/5-8-14/20140511_005300.wav,67.75958930099078,2014,10a,114.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/8a/3-24-14/20140324_212200.wav,67.723960902489,2014,8a,263.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/10a/7-7-14/20140709_231500.wav,67.69696037030523,2014,10a,271.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/8a/3-24-14/20140327_002300.wav,67.62894642063051,2014,8a,211.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/10a/5-8-14/20140508_215200.wav,67.62715839829123,2014,10a,31.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/8a/4-7-14/20140408_223200.wav,67.51020842331347,2014,8a,291.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/10a/5-2-14/20140503_004800.wav,67.48257622620756,2014,10a,236.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/9a/3-24-14/20140327_192400.wav,67.36567698544762,2014,9a,245.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/10a/5-15-14/20140517_225800.wav,67.20865738928839,2014,10a,11.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/8a/3-17-14/20140320_211900.wav,67.13379968927951,2014,8a,207.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/10a/3-24-14/20140324_192200.wav,66.96805956003729,2014,10a,207.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/8a/5-2-14/20140504_204900.wav,66.82999614085124,2014,8a,109.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/8a/3-24-14/20140325_002200.wav,66.82910127399334,2014,8a,20.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/8a/4-21-14/20140421_204000.wav,66.82437032906216,2014,8a,273.5
