Site,Start Date,Stop Date,Logger,Listener,Sample Date,Sample Time,Species,NAAMP,File ID,Notes
W58,2/2/2015,2/6/2015,9,JMH,2/4/2015,1846,PSNIG,1,20150204_184600,RAINING
W46,2/2/2015,2/6/2015,2,JMH,2/4/2015,1846,PSNIG,3,20150204_184600,
W46,2/2/2015,2/6/2015,2,JMH,2/4/2015,1846,PSCRU,2,20150204_184600,
W46,2/2/2015,2/6/2015,2,JMH,2/4/2015,1846,LISPH,2,20150204_184600,
W35,2/2/2015,2/6/2015,1,JMH,2/4/2015,1846,NOCAP,1,20150204_184600,RAINING
W32,2/2/2015,2/6/2015,4,RKH,2/4/2015,1846,NOCAP,1,20150204_184600,
W26,2/2/2015,2/6/2015,6,MCD,2/4/2015,1846,PSNIG,1,20150204_184600,
W26,2/2/2015,2/6/2015,6,MCD,2/4/2015,1846,LISPH,1,20150204_184600,
W51,2/2/2015,2/6/2015,5,JMH,2/4/2015,1846,PSNIG,3,20150204_184600,
W51,2/2/2015,2/6/2015,5,JMH,2/4/2015,1946,LISPH,1,20150204_194600,
W46,2/2/2015,2/6/2015,2,JMH,2/4/2015,1946,PSNIG,3,20150204_194600,
W46,2/2/2015,2/6/2015,2,JMH,2/4/2015,1946,PSCRU,2,20150204_194600,
W46,2/2/2015,2/6/2015,2,JMH,2/4/2015,1946,LISPH,1,20150204_194600,
W46,2/2/2015,2/6/2015,2,JMH,2/4/2015,1946,LICAP,1,20150204_194600,
W35,2/2/2015,2/6/2015,1,JMH,2/4/2015,1946,NOCAP,1,20150204_194600,RAINING
W32,2/2/2015,2/6/2015,4,RKH,2/4/2015,1946,NOCAP,1,20150204_194600,
W26,2/2/2015,2/6/2015,6,MCD,2/4/2015,1946,PSFER,2,20150204_194600,
W26,2/2/2015,2/6/2015,6,MCD,2/4/2015,1946,LISPH,1,20150204_194600,
W51,2/2/2015,2/6/2015,5,JMH,2/4/2015,1946,PSCRU,3,20150204_194600,
W68,2/2/2015,2/6/2015,7,RKH,2/4/2015,1946,NOCAP,1,20150204_194600,
W58,2/2/2015,2/6/2015,9,JMH,2/4/2015,1946,PSNIG,1,20150204_194600,RAINING
W58,2/2/2015,2/6/2015,9,JMH,2/4/2015,1946,PSCRU,3,20150204_194600,RAINING
W55,2/2/2015,2/6/2015,8,JMH,2/4/2015,1946,PSCRU,3,20150204_194600,RAINING
W52,2/2/2015,2/6/2015,10,RKH,2/4/2015,1946,PSFER,1,20150204_194600,
W52,2/2/2015,2/6/2015,10,RKH,2/4/2015,1946,PSCRU,2,20150204_194600,
W51,2/2/2015,2/6/2015,5,JMH,2/4/2015,1946,PSNIG,3,20150204_194600,
W58,2/2/2015,2/6/2015,9,JMH,2/4/2015,2046,PSNIG,1,20150204_204600,RAINING
W68,2/2/2015,2/6/2015,7,RKH,2/4/2015,2046,NOCAP,1,20150204_204600,
W26,2/2/2015,2/6/2015,6,MCD,2/4/2015,2046,LISPH,1,20150204_204600,
W32,2/2/2015,2/6/2015,4,RKH,2/4/2015,2046,NOCAP,1,20150204_204600,
W35,2/2/2015,2/6/2015,1,JMH,2/4/2015,2046,NOCAP,1,20150204_204600,RAINING
W58,2/2/2015,2/6/2015,9,JMH,2/4/2015,2046,PSCRU,2,20150204_204600,RAINING
W55,2/2/2015,2/6/2015,8,JMH,2/4/2015,2046,PSORN,1,20150204_204600,RAINING
W55,2/2/2015,2/6/2015,8,JMH,2/4/2015,2046,PSNIG,1,20150204_204600,RAINING
W55,2/2/2015,2/6/2015,8,JMH,2/4/2015,2046,PSCRU,3,20150204_204600,RAINING
W52,2/2/2015,2/6/2015,10,RKH,2/4/2015,2046,PSFER,2,20150204_204600,
W52,2/2/2015,2/6/2015,10,RKH,2/4/2015,2046,PSCRU,3,20150204_204600,
W51,2/2/2015,2/6/2015,5,JMH,2/4/2015,2046,PSNIG,2,20150204_204600,
W46,2/2/2015,2/6/2015,2,JMH,2/4/2015,2046,LICAP,1,20150204_204600,
W46,2/2/2015,2/6/2015,2,JMH,2/4/2015,2046,LISPH,2,20150204_204600,
W46,2/2/2015,2/6/2015,2,JMH,2/4/2015,2046,PSCRU,2,20150204_204600,
W46,2/2/2015,2/6/2015,2,JMH,2/4/2015,2046,PSNIG,3,20150204_204600,
W51,2/2/2015,2/6/2015,5,JMH,2/4/2015,2046,LICAP,1,20150204_204600,
W51,2/2/2015,2/6/2015,5,JMH,2/4/2015,2046,LISPH,1,20150204_204600,
W51,2/2/2015,2/6/2015,5,JMH,2/4/2015,2046,PSCRU,3,20150204_204600,
W58,2/2/2015,2/6/2015,9,JMH,2/4/2015,2046,PSFER,1,20150204_204600,RAINING
W26,2/2/2015,2/6/2015,6,MCD,2/4/2015,2146,LISPH,2,20150204_214600,
W26,2/2/2015,2/6/2015,6,MCD,2/4/2015,2146,PSFER,2,20150204_214600,
W32,2/2/2015,2/6/2015,4,RKH,2/4/2015,2146,PSFER,1,20150204_214600,
W35,2/2/2015,2/6/2015,1,JMH,2/4/2015,2146,NOCAP,1,20150204_214600,RAINING
W46,2/2/2015,2/6/2015,2,JMH,2/4/2015,2146,LISPH,2,20150204_214600,
W46,2/2/2015,2/6/2015,2,JMH,2/4/2015,2146,PSCRU,2,20150204_214600,
W46,2/2/2015,2/6/2015,2,JMH,2/4/2015,2146,PSNIG,3,20150204_214600,
W51,2/2/2015,2/6/2015,5,JMH,2/4/2015,2146,LISPH,2,20150204_214600,
W51,2/2/2015,2/6/2015,5,JMH,2/4/2015,2146,PSCRU,3,20150204_214600,
W51,2/2/2015,2/6/2015,5,JMH,2/4/2015,2146,PSNIG,1,20150204_214600,
W52,2/2/2015,2/6/2015,10,RKH,2/4/2015,2146,PSCRU,3,20150204_214600,
W52,2/2/2015,2/6/2015,10,RKH,2/4/2015,2146,PSFER,2,20150204_214600,
W55,2/2/2015,2/6/2015,8,JMH,2/4/2015,2146,PSCRU,3,20150204_214600,RAINING
W55,2/2/2015,2/6/2015,8,JMH,2/4/2015,2146,PSNIG,1,20150204_214600,RAINING
W55,2/2/2015,2/6/2015,8,JMH,2/4/2015,2146,PSORN,1,20150204_214600,RAINING
W58,2/2/2015,2/6/2015,9,JMH,2/4/2015,2146,PSCRU,3,20150204_214600,RAINING
W58,2/2/2015,2/6/2015,9,JMH,2/4/2015,2146,PSFER,1,20150204_214600,RAINING
W58,2/2/2015,2/6/2015,9,JMH,2/4/2015,2146,PSNIG,1,20150204_214600,RAINING
W68,2/2/2015,2/6/2015,7,RKH,2/4/2015,2146,NOCAP,1,20150204_214600,
W26,2/2/2015,2/6/2015,6,MCD,2/4/2015,2246,LISPH,2,20150204_224600,
W58,2/2/2015,2/6/2015,9,JMH,2/4/2015,2246,PSNIG,1,20150204_224600,RAINING
W58,2/2/2015,2/6/2015,9,JMH,2/4/2015,2246,PSFER,1,20150204_224600,RAINING
W58,2/2/2015,2/6/2015,9,JMH,2/4/2015,2246,PSCRU,3,20150204_224600,RAINING
W55,2/2/2015,2/6/2015,8,JMH,2/4/2015,2246,PSORN,1,20150204_224600,RAINING
W55,2/2/2015,2/6/2015,8,JMH,2/4/2015,2246,PSNIG,1,20150204_224600,RAINING
W55,2/2/2015,2/6/2015,8,JMH,2/4/2015,2246,PSCRU,3,20150204_224600,RAINING
W55,2/2/2015,2/6/2015,8,JMH,2/4/2015,2246,LISPH,1,20150204_224600,RAINING
W52,2/2/2015,2/6/2015,10,RKH,2/4/2015,2246,PSFER,2,20150204_224600,
W52,2/2/2015,2/6/2015,10,RKH,2/4/2015,2246,PSCRU,3,20150204_224600,
W51,2/2/2015,2/6/2015,5,JMH,2/4/2015,2246,PSNIG,1,20150204_224600,
W51,2/2/2015,2/6/2015,5,JMH,2/4/2015,2246,PSCRU,3,20150204_224600,
W46,2/2/2015,2/6/2015,2,JMH,2/4/2015,2246,PSORN,1,20150204_224600,
W46,2/2/2015,2/6/2015,2,JMH,2/4/2015,2246,PSNIG,3,20150204_224600,
W46,2/2/2015,2/6/2015,2,JMH,2/4/2015,2246,PSCRU,2,20150204_224600,
W46,2/2/2015,2/6/2015,2,JMH,2/4/2015,2246,LISPH,2,20150204_224600,
W35,2/2/2015,2/6/2015,1,JMH,2/4/2015,2246,NOCAP,1,20150204_224600,RAINING
W32,2/2/2015,2/6/2015,4,RKH,2/4/2015,2246,PSFER,1,20150204_224600,
W26,2/2/2015,2/6/2015,6,MCD,2/4/2015,2246,PSORN,1,20150204_224600,
W26,2/2/2015,2/6/2015,6,MCD,2/4/2015,2246,PSFER,2,20150204_224600,
W68,2/2/2015,2/6/2015,7,RKH,2/4/2015,2246,NOCAP,1,20150204_224600,
W26,2/2/2015,2/6/2015,6,MCD,2/4/2015,2346,LISPH,2,20150204_234600,
W52,2/2/2015,2/6/2015,10,RKH,2/4/2015,2346,PSCRU,2,20150204_234600,
W68,2/2/2015,2/6/2015,7,RKH,2/4/2015,2346,NOCAP,1,20150204_234600,
W58,2/2/2015,2/6/2015,9,JMH,2/4/2015,2346,PSNIG,1,20150204_234600,RAINING
W58,2/2/2015,2/6/2015,9,JMH,2/4/2015,2346,PSFER,1,20150204_234600,RAINING
W58,2/2/2015,2/6/2015,9,JMH,2/4/2015,2346,PSCRU,3,20150204_234600,RAINING
W55,2/2/2015,2/6/2015,8,JMH,2/4/2015,2346,PSORN,1,20150204_234600,RAINING
W55,2/2/2015,2/6/2015,8,JMH,2/4/2015,2346,PSNIG,1,20150204_234600,RAINING
W55,2/2/2015,2/6/2015,8,JMH,2/4/2015,2346,PSCRU,3,20150204_234600,
W55,2/2/2015,2/6/2015,8,JMH,2/4/2015,2346,LISPH,1,20150204_234600,RAINING
W52,2/2/2015,2/6/2015,10,RKH,2/4/2015,2346,PSFER,2,20150204_234600,
W26,2/2/2015,2/6/2015,6,MCD,2/4/2015,2346,PSFER,2,20150204_234600,
W51,2/2/2015,2/6/2015,5,JMH,2/4/2015,2346,PSNIG,1,20150204_234600,
W51,2/2/2015,2/6/2015,5,JMH,2/4/2015,2346,PSCRU,3,20150204_234600,
W51,2/2/2015,2/6/2015,5,JMH,2/4/2015,2346,LISPH,2,20150204_234600,
W46,2/2/2015,2/6/2015,2,JMH,2/4/2015,2346,PSORN,2,20150204_234600,
W46,2/2/2015,2/6/2015,2,JMH,2/4/2015,2346,PSNIG,3,20150204_234600,
W46,2/2/2015,2/6/2015,2,JMH,2/4/2015,2346,PSCRU,1,20150204_234600,
W46,2/2/2015,2/6/2015,2,JMH,2/4/2015,2346,LISPH,2,20150204_234600,
W46,2/2/2015,2/6/2015,2,JMH,2/4/2015,2346,LICAP,1,20150204_234600,
W35,2/2/2015,2/6/2015,1,JMH,2/4/2015,2346,NOCAP,1,20150204_234600,RAINING
W26,2/2/2015,2/6/2015,6,MCD,2/4/2015,2346,PSORN,2,20150204_234600,
W32,2/2/2015,2/6/2015,4,RKH,2/4/2015,2350,PSFER,1,20150204_235000,
W46,2/2/2015,2/6/2015,2,JMH,2/5/2015,46,PSNIG,3,20150205_004600,
W46,2/2/2015,2/6/2015,2,JMH,2/5/2015,46,PSCRU,1,20150205_004600,
W51,2/2/2015,2/6/2015,5,JMH,2/5/2015,46,LISPH,1,20150205_004600,
W51,2/2/2015,2/6/2015,5,JMH,2/5/2015,46,PSCRU,3,20150205_004600,
W51,2/2/2015,2/6/2015,5,JMH,2/5/2015,46,PSNIG,1,20150205_004600,
W52,2/2/2015,2/6/2015,10,RKH,2/5/2015,46,PSCRU,2,20150205_004600,
W52,2/2/2015,2/6/2015,10,RKH,2/5/2015,46,PSFER,2,20150205_004600,
W55,2/2/2015,2/6/2015,8,JMH,2/5/2015,46,PSCRU,3,20150205_004600,
W55,2/2/2015,2/6/2015,8,JMH,2/5/2015,46,PSNIG,1,20150205_004600,
W55,2/2/2015,2/6/2015,8,JMH,2/5/2015,46,PSORN,1,20150205_004600,
W58,2/2/2015,2/6/2015,9,JMH,2/5/2015,46,PSCRU,3,20150205_004600,RAINING
W58,2/2/2015,2/6/2015,9,JMH,2/5/2015,46,PSFER,1,20150205_004600,RAINING
W58,2/2/2015,2/6/2015,9,JMH,2/5/2015,46,PSNIG,1,20150205_004600,RAINING
W68,2/2/2015,2/6/2015,7,RKH,2/5/2015,46,NOCAP,1,20150205_004600,
W26,2/2/2015,2/6/2015,6,MCD,2/5/2015,46,LISPH,1,20150205_004600,
W26,2/2/2015,2/6/2015,6,MCD,2/5/2015,46,PSFER,1,20150205_004600,
W26,2/2/2015,2/6/2015,6,MCD,2/5/2015,46,PSNIG,2,20150205_004600,
W32,2/2/2015,2/6/2015,4,RKH,2/5/2015,46,PSFER,2,20150205_004600,
W35,2/2/2015,2/6/2015,1,JMH,2/5/2015,46,NOCAP,1,20150205_004600,
W46,2/2/2015,2/6/2015,2,JMH,2/5/2015,46,LISPH,1,20150205_004600,
W46,2/2/2015,2/6/2015,2,JMH,2/5/2015,46,PSORN,2,20150205_004600,
W51,2/2/2015,2/6/2015,5,JMH,2/5/2015,1847,LICAP,1,20150205_184700,
W51,2/2/2015,2/6/2015,5,JMH,2/5/2015,1847,LISPH,1,20150205_184700,
W51,2/2/2015,2/6/2015,5,JMH,2/5/2015,1847,PSCRU,3,20150205_184700,
W51,2/2/2015,2/6/2015,5,JMH,2/5/2015,1847,PSNIG,1,20150205_184700,
W52,2/2/2015,2/6/2015,10,RKH,2/5/2015,1847,PSCRU,3,20150205_184700,
W52,2/2/2015,2/6/2015,10,RKH,2/5/2015,1847,PSFER,2,20150205_184700,
W55,2/2/2015,2/6/2015,8,JMH,2/5/2015,1847,LISPH,2,20150205_184700,
W55,2/2/2015,2/6/2015,8,JMH,2/5/2015,1847,PSCRU,3,20150205_184700,
W55,2/2/2015,2/6/2015,8,JMH,2/5/2015,1847,PSNIG,2,20150205_184700,
W55,2/2/2015,2/6/2015,8,JMH,2/5/2015,1847,PSORN,2,20150205_184700,
W58,2/2/2015,2/6/2015,9,JMH,2/5/2015,1847,PSCRU,2,20150205_184700,
W58,2/2/2015,2/6/2015,9,JMH,2/5/2015,1847,PSNIG,3,20150205_184700,
W68,2/2/2015,2/6/2015,7,RKH,2/5/2015,1847,PSFER,2,20150205_184700,
W26,2/2/2015,2/6/2015,6,MCD,2/5/2015,1847,LISPH,3,20150205_184700,
W26,2/2/2015,2/6/2015,6,MCD,2/5/2015,1847,PSNIG,2,20150205_184700,
W26,2/2/2015,2/6/2015,6,MCD,2/5/2015,1847,PSORN,3,20150205_184700,
W32,2/2/2015,2/6/2015,4,RKH,2/5/2015,1847,PSFER,2,20150205_184700,
W35,2/2/2015,2/6/2015,1,JMH,2/5/2015,1847,PSNIG,1,20150205_184700,"MORE LIKELY PSNIG, COULD BE PSFER?"
W46,2/2/2015,2/6/2015,2,JMH,2/5/2015,1847,LICAP,1,20150205_184700,
W46,2/2/2015,2/6/2015,2,JMH,2/5/2015,1847,LISPH,3,20150205_184700,
W46,2/2/2015,2/6/2015,2,JMH,2/5/2015,1847,PSCRU,3,20150205_184700,
W46,2/2/2015,2/6/2015,2,JMH,2/5/2015,1847,PSNIG,3,20150205_184700,
W46,2/2/2015,2/6/2015,2,JMH,2/5/2015,1847,PSORN,3,20150205_184700,
W26,2/2/2015,2/6/2015,6,MCD,2/5/2015,1947,LISPH,1,20150205_194700,
W68,2/2/2015,2/6/2015,7,RKH,2/5/2015,1947,PSFER,2,20150205_194700,
W26,2/2/2015,2/6/2015,6,MCD,2/5/2015,1947,PSORN,3,20150205_194700,
W32,2/2/2015,2/6/2015,4,RKH,2/5/2015,1947,PSFER,2,20150205_194700,
W35,2/2/2015,2/6/2015,1,JMH,2/5/2015,1947,NOCAP,1,20150205_194700,
W46,2/2/2015,2/6/2015,2,JMH,2/5/2015,1947,LICAP,1,20150205_194700,
W46,2/2/2015,2/6/2015,2,JMH,2/5/2015,1947,LISPH,3,20150205_194700,
W46,2/2/2015,2/6/2015,2,JMH,2/5/2015,1947,PSCRU,3,20150205_194700,
W46,2/2/2015,2/6/2015,2,JMH,2/5/2015,1947,PSNIG,3,20150205_194700,
W46,2/2/2015,2/6/2015,2,JMH,2/5/2015,1947,PSORN,3,20150205_194700,
W51,2/2/2015,2/6/2015,5,JMH,2/5/2015,1947,PSCRU,3,20150205_194700,
W51,2/2/2015,2/6/2015,5,JMH,2/5/2015,1947,PSNIG,1,20150205_194700,
W52,2/2/2015,2/6/2015,10,RKH,2/5/2015,1947,PSCRU,3,20150205_194700,
W52,2/2/2015,2/6/2015,10,RKH,2/5/2015,1947,PSFER,2,20150205_194700,
W55,2/2/2015,2/6/2015,8,JMH,2/5/2015,1947,LISPH,1,20150205_194700,
W55,2/2/2015,2/6/2015,8,JMH,2/5/2015,1947,PSCRU,3,20150205_194700,
W55,2/2/2015,2/6/2015,8,JMH,2/5/2015,1947,PSNIG,2,20150205_194700,
W55,2/2/2015,2/6/2015,8,JMH,2/5/2015,1947,PSORN,2,20150205_194700,
W58,2/2/2015,2/6/2015,9,JMH,2/5/2015,1947,PSCRU,3,20150205_194700,
W58,2/2/2015,2/6/2015,9,JMH,2/5/2015,1947,PSFER,2,20150205_194700,
W26,2/2/2015,2/6/2015,6,MCD,2/5/2015,1947,PSNIG,2,20150205_194700,
W26,2/2/2015,2/6/2015,6,MCD,2/5/2015,2047,LISPH,1,20150205_204700,
W68,2/2/2015,2/6/2015,7,RKH,2/5/2015,2047,PSFER,2,20150205_204700,
W26,2/2/2015,2/6/2015,6,MCD,2/5/2015,2047,PSORN,3,20150205_204700,
W32,2/2/2015,2/6/2015,4,RKH,2/5/2015,2047,PSFER,2,20150205_204700,
W35,2/2/2015,2/6/2015,1,JMH,2/5/2015,2047,NOCAP,1,20150205_204700,
W46,2/2/2015,2/6/2015,2,JMH,2/5/2015,2047,LISPH,1,20150205_204700,
W46,2/2/2015,2/6/2015,2,JMH,2/5/2015,2047,PSCRU,2,20150205_204700,
W46,2/2/2015,2/6/2015,2,JMH,2/5/2015,2047,PSNIG,3,20150205_204700,
W46,2/2/2015,2/6/2015,2,JMH,2/5/2015,2047,PSORN,2,20150205_204700,
W51,2/2/2015,2/6/2015,5,JMH,2/5/2015,2047,PSCRU,3,20150205_204700,
W51,2/2/2015,2/6/2015,5,JMH,2/5/2015,2047,PSNIG,2,20150205_204700,
W52,2/2/2015,2/6/2015,10,RKH,2/5/2015,2047,PSCRU,3,20150205_204700,
W52,2/2/2015,2/6/2015,10,RKH,2/5/2015,2047,PSFER,2,20150205_204700,
W55,2/2/2015,2/6/2015,8,JMH,2/5/2015,2047,LISPH,1,20150205_204700,
W55,2/2/2015,2/6/2015,8,JMH,2/5/2015,2047,PSCRU,3,20150205_204700,
W55,2/2/2015,2/6/2015,8,JMH,2/5/2015,2047,PSNIG,2,20150205_204700,
W55,2/2/2015,2/6/2015,8,JMH,2/5/2015,2047,PSORN,2,20150205_204700,
W58,2/2/2015,2/6/2015,9,JMH,2/5/2015,2047,PSCRU,3,20150205_204700,
W58,2/2/2015,2/6/2015,9,JMH,2/5/2015,2047,PSNIG,2,20150205_204700,
W26,2/2/2015,2/6/2015,6,MCD,2/5/2015,2047,PSNIG,2,20150205_204700,
W26,2/2/2015,2/6/2015,6,MCD,2/5/2015,2147,PSORN,3,20150205_214700,
W32,2/2/2015,2/6/2015,4,RKH,2/5/2015,2147,PSFER,2,20150205_214700,
W35,2/2/2015,2/6/2015,1,JMH,2/5/2015,2147,NOCAP,1,20150205_214700,
W46,2/2/2015,2/6/2015,2,JMH,2/5/2015,2147,LISPH,1,20150205_214700,
W46,2/2/2015,2/6/2015,2,JMH,2/5/2015,2147,PSCRU,3,20150205_214700,
W46,2/2/2015,2/6/2015,2,JMH,2/5/2015,2147,PSNIG,3,20150205_214700,
W46,2/2/2015,2/6/2015,2,JMH,2/5/2015,2147,PSORN,2,20150205_214700,
W51,2/2/2015,2/6/2015,5,JMH,2/5/2015,2147,LISPH,2,20150205_214700,
W51,2/2/2015,2/6/2015,5,JMH,2/5/2015,2147,PSCRU,3,20150205_214700,
W51,2/2/2015,2/6/2015,5,JMH,2/5/2015,2147,PSNIG,3,20150205_214700,
W52,2/2/2015,2/6/2015,10,RKH,2/5/2015,2147,PSFER,2,20150205_214700,
W55,2/2/2015,2/6/2015,8,JMH,2/5/2015,2147,LISPH,1,20150205_214700,
W55,2/2/2015,2/6/2015,8,JMH,2/5/2015,2147,PSCRU,3,20150205_214700,
W55,2/2/2015,2/6/2015,8,JMH,2/5/2015,2147,PSNIG,3,20150205_214700,
W55,2/2/2015,2/6/2015,8,JMH,2/5/2015,2147,PSORN,2,20150205_214700,
W58,2/2/2015,2/6/2015,9,JMH,2/5/2015,2147,PSCRU,3,20150205_214700,
W58,2/2/2015,2/6/2015,9,JMH,2/5/2015,2147,PSNIG,2,20150205_214700,
W68,2/2/2015,2/6/2015,7,RKH,2/5/2015,2147,PSFER,2,20150205_214700,
W26,2/2/2015,2/6/2015,6,MCD,2/5/2015,2147,LISPH,1,20150205_214700,
W26,2/2/2015,2/6/2015,6,MCD,2/5/2015,2147,PSNIG,2,20150205_214700,
W58,2/2/2015,2/6/2015,9,JMH,2/5/2015,2247,PSNIG,2,20150205_224700,
W68,2/2/2015,2/6/2015,7,RKH,2/5/2015,2247,PSFER,2,20150205_224700,
W55,2/2/2015,2/6/2015,8,JMH,2/5/2015,2247,PSORN,1,20150205_224700,
W55,2/2/2015,2/6/2015,8,JMH,2/5/2015,2247,PSNIG,1,20150205_224700,
W55,2/2/2015,2/6/2015,8,JMH,2/5/2015,2247,PSCRU,2,20150205_224700,
W52,2/2/2015,2/6/2015,10,RKH,2/5/2015,2247,PSFER,2,20150205_224700,
W52,2/2/2015,2/6/2015,10,RKH,2/5/2015,2247,PSCRU,2,20150205_224700,
W51,2/2/2015,2/6/2015,5,JMH,2/5/2015,2247,PSNIG,1,20150205_224700,
W51,2/2/2015,2/6/2015,5,JMH,2/5/2015,2247,PSCRU,3,20150205_224700,
W46,2/2/2015,2/6/2015,2,JMH,2/5/2015,2247,PSORN,3,20150205_224700,
W46,2/2/2015,2/6/2015,2,JMH,2/5/2015,2247,PSNIG,3,20150205_224700,
W46,2/2/2015,2/6/2015,2,JMH,2/5/2015,2247,PSCRU,2,20150205_224700,
W46,2/2/2015,2/6/2015,2,JMH,2/5/2015,2247,LISPH,1,20150205_224700,
W35,2/2/2015,2/6/2015,1,JMH,2/5/2015,2247,NOCAP,1,20150205_224700,
W26,2/2/2015,2/6/2015,6,MCD,2/5/2015,2247,PSORN,3,20150205_224700,
W26,2/2/2015,2/6/2015,6,MCD,2/5/2015,2247,PSFER,2,20150205_224700,
W26,2/2/2015,2/6/2015,6,MCD,2/5/2015,2247,LISPH,1,20150205_224700,
W58,2/2/2015,2/6/2015,9,JMH,2/5/2015,2247,PSCRU,2,20150205_224700,
W32,2/2/2015,2/6/2015,4,RKH,2/5/2015,2251,PSFER,2,20150205_225100,
W58,2/2/2015,2/6/2015,9,JMH,2/5/2015,2347,PSNIG,2,20150205_234700,
W68,2/2/2015,2/6/2015,7,RKH,2/5/2015,2347,PSFER,2,20150205_234700,
W55,2/2/2015,2/6/2015,8,JMH,2/5/2015,2347,PSORN,1,20150205_234700,
W55,2/2/2015,2/6/2015,8,JMH,2/5/2015,2347,PSNIG,3,20150205_234700,
W55,2/2/2015,2/6/2015,8,JMH,2/5/2015,2347,PSCRU,3,20150205_234700,
W52,2/2/2015,2/6/2015,10,RKH,2/5/2015,2347,PSFER,2,20150205_234700,
W52,2/2/2015,2/6/2015,10,RKH,2/5/2015,2347,PSCRU,2,20150205_234700,
W51,2/2/2015,2/6/2015,5,JMH,2/5/2015,2347,PSNIG,2,20150205_234700,
W51,2/2/2015,2/6/2015,5,JMH,2/5/2015,2347,PSCRU,2,20150205_234700,
W46,2/2/2015,2/6/2015,2,JMH,2/5/2015,2347,PSORN,3,20150205_234700,
W46,2/2/2015,2/6/2015,2,JMH,2/5/2015,2347,PSNIG,3,20150205_234700,
W46,2/2/2015,2/6/2015,2,JMH,2/5/2015,2347,PSCRU,2,20150205_234700,
W46,2/2/2015,2/6/2015,2,JMH,2/5/2015,2347,LISPH,1,20150205_234700,
W35,2/2/2015,2/6/2015,1,JMH,2/5/2015,2347,NOCAP,1,20150205_234700,
W26,2/2/2015,2/6/2015,6,MCD,2/5/2015,2347,PSORN,2,20150205_234700,
W26,2/2/2015,2/6/2015,6,MCD,2/5/2015,2347,PSNIG,2,20150205_234700,
W58,2/2/2015,2/6/2015,9,JMH,2/5/2015,2347,PSCRU,1,20150205_234700,
W32,2/2/2015,2/6/2015,4,RKH,2/5/2015,2351,PSFER,2,20150205_235100,
W26,2/2/2015,2/6/2015,6,MCD,2/6/2015,47,PSNIG,2,20150206_004700,
W68,2/2/2015,2/6/2015,7,RKH,2/6/2015,47,PSFER,2,20150206_004700,
W26,2/2/2015,2/6/2015,6,MCD,2/6/2015,47,PSORN,2,20150206_004700,
W35,2/2/2015,2/6/2015,1,JMH,2/6/2015,47,NOCAP,1,20150206_004700,
W46,2/2/2015,2/6/2015,2,JMH,2/6/2015,47,PSCRU,2,20150206_004700,
W46,2/2/2015,2/6/2015,2,JMH,2/6/2015,47,PSNIG,3,20150206_004700,
W46,2/2/2015,2/6/2015,2,JMH,2/6/2015,47,PSORN,2,20150206_004700,
W51,2/2/2015,2/6/2015,5,JMH,2/6/2015,47,LISPH,1,20150206_004700,
W51,2/2/2015,2/6/2015,5,JMH,2/6/2015,47,PSCRU,3,20150206_004700,
W51,2/2/2015,2/6/2015,5,JMH,2/6/2015,47,PSNIG,3,20150206_004700,
W52,2/2/2015,2/6/2015,10,RKH,2/6/2015,47,PSFER,2,20150206_004700,
W55,2/2/2015,2/6/2015,8,JMH,2/6/2015,47,PSCRU,3,20150206_004700,
W55,2/2/2015,2/6/2015,8,JMH,2/6/2015,47,PSNIG,3,20150206_004700,
W55,2/2/2015,2/6/2015,8,JMH,2/6/2015,47,PSORN,1,20150206_004700,
W58,2/2/2015,2/6/2015,9,JMH,2/6/2015,47,PSCRU,1,20150206_004700,
W58,2/2/2015,2/6/2015,9,JMH,2/6/2015,47,PSNIG,2,20150206_004700,
W32,2/2/2015,2/6/2015,4,RKH,2/6/2015,51,PSFER,2,20150206_005100,
W03,2/16/2015,2/20/2015,1,RH,2/16/2015,1856,PSFER,2,20150216_185600,
W03,2/16/2015,2/20/2015,1,RH,2/16/2015,1856,PSNIG,2,20150216_185600,
W04,2/16/2015,2/20/2015,4,MCD,2/16/2015,1856,PSFER,1,20150216_185600,"	@3:32"
W11,2/16/2015,2/20/2015,8,MCD,2/16/2015,1856,PSCRU,1,20150216_185600,
W15,2/16/2015,2/20/2015,3,MCD,2/16/2015,1856,PSCRU,2,20150216_185600,
W15,2/16/2015,2/20/2015,3,MCD,2/16/2015,1856,PSNIG,1,20150216_185600,
W21,2/16/2015,2/20/2015,2,RH,2/16/2015,1856,PSNIG,2,20150216_185600,
W53,2/16/2015,2/20/2015,5,RKH,2/16/2015,1856,PSCRU,2,20150216_185600,
W53,2/16/2015,2/20/2015,5,RKH,2/16/2015,1856,PSNIG,3,20150216_185600,"WIND, LOTS OF NOISE"
W96,2/16/2015,2/20/2015,6,MCD,2/16/2015,1856,NOCAP,1,20150216_185600,PSNIG DISTANT
W00,2/16/2015,2/20/2015,7,MCD,2/16/2015,1856,LISPH,2,20150216_185600,
W00,2/16/2015,2/20/2015,7,MCD,2/16/2015,1856,PSCRU,2,20150216_185600,
W00,2/16/2015,2/20/2015,7,MCD,2/16/2015,1856,PSFER,1,20150216_185600,
W00,2/16/2015,2/20/2015,7,MCD,2/16/2015,1856,PSNIG,1,20150216_185600,
W01,2/16/2015,2/20/2015,9,RKH,2/16/2015,1856,NOCAP,1,20150216_185600,
